id,queries,current_query,num_feature,query_hash
2846,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1997-5-15' and l_shipdate > date '1995-6-23' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23946.7666666667,23969.5}",2,3
2847,"select
			nation,
			o_year,
			sum(amount) as sum_profit
		from
			(
				select
					n_name as nation,
					extract(year from o_orderdate) as o_year,
					l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
				from
					part,
					supplier,
					lineitem,
					partsupp,
					orders,
					nation
				where
					s_suppkey = l_suppkey
					and ps_suppkey = l_suppkey
					and ps_partkey = l_partkey
					and p_partkey = l_partkey
					and o_orderkey = l_orderkey
					and s_nationkey = n_nationkey
					and p_name like '%white%' ) as profit
			group by
				nation,
				o_year
			order by
				nation,
				o_year desc;","{1,1}",1,9
2848,"select
		l_shipmode,
		sum(case
			when o_orderpriority = '1-URGENT' or o_orderpriority ='2-HIGH' then 1
			else 0
		end) as high_line_count,
		sum(case
			when o_orderpriority <>'1-URGENT' and o_orderpriority <>'2-HIGH' then 1
				else 0
			end) as low_line_count
		from
			orders,
			lineitem
		where
			o_orderkey = l_orderkey
			and l_shipmode in ('AIR','MAIL')and l_commitdate < l_receiptdate
		and l_shipdate < l_commitdate
		and l_receiptdate >= date '1994-11-5' and l_receiptdate < date '1997-7-11' + interval '1' year
		group by
			l_shipmode
		order by
			l_shipmode;","{23939.1666666667,23971.3666666667}",2,12
2849,"select
		l_shipmode,
		sum(case
			when o_orderpriority = '1-URGENT' or o_orderpriority ='2-HIGH' then 1
			else 0
		end) as high_line_count,
		sum(case
			when o_orderpriority <>'1-URGENT' and o_orderpriority <>'2-HIGH' then 1
				else 0
			end) as low_line_count
		from
			orders,
			lineitem
		where
			o_orderkey = l_orderkey
			and l_shipmode in ('AIR','MAIL')and l_commitdate < l_receiptdate
		and l_shipdate < l_commitdate
		and l_receiptdate >= date '1994-11-21' and l_receiptdate < date '1995-3-8' + interval '1' year
		group by
			l_shipmode
		order by
			l_shipmode;","{23939.7,23943.2666666667}",2,12
2850,"select
			s_suppkey,
			s_name,
			s_address,
			s_phone,
			total_revenue
		from
			supplier,
			revenue0
		where
			s_suppkey = supplier_no
			and total_revenue = (
				select
					max(total_revenue)
				from
					revenue0
			)
		order by
			s_suppkey;","{1,1}",1,15
2851,"select
			n_name,
			sum(l_extendedprice * (1 - l_discount)) as revenue
		from
			customer,
			orders,
			lineitem,
			supplier,
			nation,
			region
		where
			c_custkey = o_custkey
			and l_orderkey = o_orderkey
			and l_suppkey = s_suppkey
			and c_nationkey = s_nationkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name ='EUROPE' and o_orderdate >= date '1994-2-13' and o_orderdate < date '1995-11-27'  + interval '1' year group by
			n_name
		order by
			revenue desc;","{23930.4333333333,23951.9}",2,5
2852,"select
		l_shipmode,
		sum(case
			when o_orderpriority = '1-URGENT' or o_orderpriority ='2-HIGH' then 1
			else 0
		end) as high_line_count,
		sum(case
			when o_orderpriority <>'1-URGENT' and o_orderpriority <>'2-HIGH' then 1
				else 0
			end) as low_line_count
		from
			orders,
			lineitem
		where
			o_orderkey = l_orderkey
			and l_shipmode in ('AIR','MAIL')and l_commitdate < l_receiptdate
		and l_shipdate < l_commitdate
		and l_receiptdate >= date '1994-2-23' and l_receiptdate < date '1995-2-11' + interval '1' year
		group by
			l_shipmode
		order by
			l_shipmode;","{23930.7666666667,23942.3666666667}",2,12
2853,"select
			c_name,
			c_custkey,
			o_orderkey,
			o_orderdate,
			o_totalprice,
			sum(l_quantity)
		from
			customer,
			orders,
			lineitem
		where
			o_orderkey in (
				select
					l_orderkey
				from
					lineitem
				group by
					l_orderkey having
						sum(l_quantity) > 315
			)
			and c_custkey = o_custkey
			and o_orderkey = l_orderkey
		group by
			c_name,
			c_custkey,
			o_orderkey,
			o_orderdate,
			o_totalprice
		order by
			o_totalprice desc,
			o_orderdate;","{1,1}",1,17
2854,"select
			nation,
			o_year,
			sum(amount) as sum_profit
		from
			(
				select
					n_name as nation,
					extract(year from o_orderdate) as o_year,
					l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
				from
					part,
					supplier,
					lineitem,
					partsupp,
					orders,
					nation
				where
					s_suppkey = l_suppkey
					and ps_suppkey = l_suppkey
					and ps_partkey = l_partkey
					and p_partkey = l_partkey
					and o_orderkey = l_orderkey
					and s_nationkey = n_nationkey
					and p_name like '%white%' ) as profit
			group by
				nation,
				o_year
			order by
				nation,
				o_year desc;","{1,1}",1,9
2855,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1998-6-4' and l_shipdate > date '1997-7-2' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23971.0666666667,23982.1333333333}",2,3
2856,"select
			sum(l_extendedprice* (1 - l_discount)) as revenue
		from
			lineitem,
			part
		where
			(
				p_partkey = l_partkey
				and p_brand = 'Brand#21' and p_container in ('SM CASE','SM BOX','SM PACK','SM PKG' )and l_quantity >= 3 and l_quantity <= 3 + 10
		and p_size between 1 and 5
		and l_shipmode in ( 'AIR','AIR REG' )and l_shipinstruct = 'DELIVER IN PERSON' )or(
		p_partkey = l_partkey
		and p_brand = 'Brand#24' and p_container in ('MED BAG','MED BOX','MED PKG','MED PACK' )and l_quantity >= 10 and l_quantity <= 10 + 10
		and p_size between 1 and 10
		and l_shipmode in ('AIR','AIR REG' )and l_shipinstruct = 'DELIVER IN PERSON' )or(p_partkey = l_partkey
		and p_brand = 'Brand#32' and p_container in ('LG CASE','LG BOX','LG PACK','LG PKG' )and l_quantity >= 25 and l_quantity <= 25 + 10
		and p_size between 1 and 15
		and l_shipmode in ('AIR','AIR REG' )and l_shipinstruct = 'DELIVER IN PERSON' );","{1,1}",1,18
2857,"select
			p_brand,
			p_type,
			p_size,
			count(distinct ps_suppkey) as supplier_cnt
		from
			partsupp,
			part
		where
			p_partkey = ps_partkey
			and p_brand <> 'Brand#11' and p_type not like 'PROMO ANODIZED%' and p_size in (11, 7, 17, 39, 23, 3, 6, 8)
		and ps_suppkey not in (
			select
				s_suppkey
			from
				supplier
			where
				s_comment like '%Customer%Complaints%')group by
			p_brand,
			p_type,
			p_size
		order by
			supplier_cnt desc,
			p_brand,
			p_type,
			p_size;","{1,1}",1,16
2858,"select
			p_brand,
			p_type,
			p_size,
			count(distinct ps_suppkey) as supplier_cnt
		from
			partsupp,
			part
		where
			p_partkey = ps_partkey
			and p_brand <> 'Brand#11' and p_type not like 'PROMO ANODIZED%' and p_size in (11, 7, 17, 39, 23, 3, 6, 8)
		and ps_suppkey not in (
			select
				s_suppkey
			from
				supplier
			where
				s_comment like '%Customer%Complaints%')group by
			p_brand,
			p_type,
			p_size
		order by
			supplier_cnt desc,
			p_brand,
			p_type,
			p_size;","{1,1}",1,16
2859,"select
			s_suppkey,
			s_name,
			s_address,
			s_phone,
			total_revenue
		from
			supplier,
			revenue0
		where
			s_suppkey = supplier_no
			and total_revenue = (
				select
					max(total_revenue)
				from
					revenue0
			)
		order by
			s_suppkey;","{1,1}",1,15
2860,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1998-6-13' and l_shipdate > date '1997-5-9' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23969.3,23982.4333333333}",2,3
2861,"select
			sum(l_extendedprice* (1 - l_discount)) as revenue
		from
			lineitem,
			part
		where
			(
				p_partkey = l_partkey
				and p_brand = 'Brand#21' and p_container in ('SM CASE','SM BOX','SM PACK','SM PKG' )and l_quantity >= 3 and l_quantity <= 3 + 10
		and p_size between 1 and 5
		and l_shipmode in ( 'AIR','AIR REG' )and l_shipinstruct = 'DELIVER IN PERSON' )or(
		p_partkey = l_partkey
		and p_brand = 'Brand#24' and p_container in ('MED BAG','MED BOX','MED PKG','MED PACK' )and l_quantity >= 10 and l_quantity <= 10 + 10
		and p_size between 1 and 10
		and l_shipmode in ('AIR','AIR REG' )and l_shipinstruct = 'DELIVER IN PERSON' )or(p_partkey = l_partkey
		and p_brand = 'Brand#32' and p_container in ('LG CASE','LG BOX','LG PACK','LG PKG' )and l_quantity >= 25 and l_quantity <= 25 + 10
		and p_size between 1 and 15
		and l_shipmode in ('AIR','AIR REG' )and l_shipinstruct = 'DELIVER IN PERSON' );","{1,1}",1,18
2862,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1997-4-16' and l_shipdate > date '1994-9-22' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23937.7333333333,23968.5333333333}",2,3
2863,"select
			nation,
			o_year,
			sum(amount) as sum_profit
		from
			(
				select
					n_name as nation,
					extract(year from o_orderdate) as o_year,
					l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
				from
					part,
					supplier,
					lineitem,
					partsupp,
					orders,
					nation
				where
					s_suppkey = l_suppkey
					and ps_suppkey = l_suppkey
					and ps_partkey = l_partkey
					and p_partkey = l_partkey
					and o_orderkey = l_orderkey
					and s_nationkey = n_nationkey
					and p_name like '%white%' ) as profit
			group by
				nation,
				o_year
			order by
				nation,
				o_year desc;","{1,1}",1,9
2864,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1997-10-14' and l_shipdate > date '1996-6-7' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23958.2333333333,23974.4666666667}",2,3
2865,"select
			n_name,
			sum(l_extendedprice * (1 - l_discount)) as revenue
		from
			customer,
			orders,
			lineitem,
			supplier,
			nation,
			region
		where
			c_custkey = o_custkey
			and l_orderkey = o_orderkey
			and l_suppkey = s_suppkey
			and c_nationkey = s_nationkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name ='EUROPE' and o_orderdate >= date '1997-5-15' and o_orderdate < date '1998-6-20'  + interval '1' year group by
			n_name
		order by
			revenue desc;","{23969.5,23982.6666666667}",2,5
2866,"select
		l_shipmode,
		sum(case
			when o_orderpriority = '1-URGENT' or o_orderpriority ='2-HIGH' then 1
			else 0
		end) as high_line_count,
		sum(case
			when o_orderpriority <>'1-URGENT' and o_orderpriority <>'2-HIGH' then 1
				else 0
			end) as low_line_count
		from
			orders,
			lineitem
		where
			o_orderkey = l_orderkey
			and l_shipmode in ('AIR','MAIL')and l_commitdate < l_receiptdate
		and l_shipdate < l_commitdate
		and l_receiptdate >= date '1996-1-21' and l_receiptdate < date '1997-9-15' + interval '1' year
		group by
			l_shipmode
		order by
			l_shipmode;","{23953.7,23973.5}",2,12
2867,"select
			n_name,
			sum(l_extendedprice * (1 - l_discount)) as revenue
		from
			customer,
			orders,
			lineitem,
			supplier,
			nation,
			region
		where
			c_custkey = o_custkey
			and l_orderkey = o_orderkey
			and l_suppkey = s_suppkey
			and c_nationkey = s_nationkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name ='EUROPE' and o_orderdate >= date '1996-1-13' and o_orderdate < date '1997-8-24'  + interval '1' year group by
			n_name
		order by
			revenue desc;","{23953.4333333333,23972.8}",2,5
2868,"select
		l_shipmode,
		sum(case
			when o_orderpriority = '1-URGENT' or o_orderpriority ='2-HIGH' then 1
			else 0
		end) as high_line_count,
		sum(case
			when o_orderpriority <>'1-URGENT' and o_orderpriority <>'2-HIGH' then 1
				else 0
			end) as low_line_count
		from
			orders,
			lineitem
		where
			o_orderkey = l_orderkey
			and l_shipmode in ('AIR','MAIL')and l_commitdate < l_receiptdate
		and l_shipdate < l_commitdate
		and l_receiptdate >= date '1992-3-11' and l_receiptdate < date '1995-10-4' + interval '1' year
		group by
			l_shipmode
		order by
			l_shipmode;","{23907.3666666667,23950.1333333333}",2,12
2869,"select
			o_orderpriority,
			count(*) as order_count
		from
			orders
		where
			o_orderdate >= date '1992-6-24' and o_orderdate < date '1993-7-21'  + interval '3' month and exists (
				select
					*
				from
					lineitem
				where
					l_orderkey = o_orderkey
					and l_commitdate < l_receiptdate
			)
		group by
			o_orderpriority
		order by
			o_orderpriority;","{23910.8,23923.7}",2,4
2870,"select
			p_brand,
			p_type,
			p_size,
			count(distinct ps_suppkey) as supplier_cnt
		from
			partsupp,
			part
		where
			p_partkey = ps_partkey
			and p_brand <> 'Brand#11' and p_type not like 'PROMO ANODIZED%' and p_size in (11, 7, 17, 39, 23, 3, 6, 8)
		and ps_suppkey not in (
			select
				s_suppkey
			from
				supplier
			where
				s_comment like '%Customer%Complaints%')group by
			p_brand,
			p_type,
			p_size
		order by
			supplier_cnt desc,
			p_brand,
			p_type,
			p_size;","{1,1}",1,16
2871,"select
			p_brand,
			p_type,
			p_size,
			count(distinct ps_suppkey) as supplier_cnt
		from
			partsupp,
			part
		where
			p_partkey = ps_partkey
			and p_brand <> 'Brand#11' and p_type not like 'PROMO ANODIZED%' and p_size in (11, 7, 17, 39, 23, 3, 6, 8)
		and ps_suppkey not in (
			select
				s_suppkey
			from
				supplier
			where
				s_comment like '%Customer%Complaints%')group by
			p_brand,
			p_type,
			p_size
		order by
			supplier_cnt desc,
			p_brand,
			p_type,
			p_size;","{1,1}",1,16
2872,"select
			o_orderpriority,
			count(*) as order_count
		from
			orders
		where
			o_orderdate >= date '1995-4-2' and o_orderdate < date '1997-8-23'  + interval '3' month and exists (
				select
					*
				from
					lineitem
				where
					l_orderkey = o_orderkey
					and l_commitdate < l_receiptdate
			)
		group by
			o_orderpriority
		order by
			o_orderpriority;","{23944.0666666667,23972.7666666667}",2,4
2873,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1995-9-18' and l_shipdate > date '1994-3-27' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23931.9,23949.6}",2,3
2874,"select
			c_name,
			c_custkey,
			o_orderkey,
			o_orderdate,
			o_totalprice,
			sum(l_quantity)
		from
			customer,
			orders,
			lineitem
		where
			o_orderkey in (
				select
					l_orderkey
				from
					lineitem
				group by
					l_orderkey having
						sum(l_quantity) > 315
			)
			and c_custkey = o_custkey
			and o_orderkey = l_orderkey
		group by
			c_name,
			c_custkey,
			o_orderkey,
			o_orderdate,
			o_totalprice
		order by
			o_totalprice desc,
			o_orderdate;","{1,1}",1,17
2875,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1995-11-21' and l_shipdate > date '1992-6-21' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23910.7,23951.7}",2,3
2876,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2877,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1997-3-28' and l_shipdate > date '1996-11-2' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23963.0666666667,23967.9333333333}",2,3
2878,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2879,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1997-7-19' and l_shipdate > date '1996-2-9' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23954.3,23971.6333333333}",2,3
2880,"select
			c_custkey,
			c_name,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			c_acctbal,
			n_name,
			c_address,
			c_phone,
			c_comment
		from
			customer,
			orders,
			lineitem,
			nation
		where
			c_custkey = o_custkey
			and l_orderkey = o_orderkey
			and o_orderdate >= date '1992-1-6' and o_orderdate < date '1995-8-25' + interval'3' month and l_returnflag = 'R' and c_nationkey = n_nationkey
		group by
			c_custkey,
			c_name,
			c_acctbal,
			c_phone,
			n_name,
			c_address,
			c_comment
		order by
			revenue desc;","{23905.2,23948.8333333333}",2,10
2881,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1996-2-16' and l_shipdate > date '1993-8-2' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23924.0666666667,23954.5333333333}",2,3
2882,"select
			c_custkey,
			c_name,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			c_acctbal,
			n_name,
			c_address,
			c_phone,
			c_comment
		from
			customer,
			orders,
			lineitem,
			nation
		where
			c_custkey = o_custkey
			and l_orderkey = o_orderkey
			and o_orderdate >= date '1995-11-26' and o_orderdate < date '1998-6-3' + interval'3' month and l_returnflag = 'R' and c_nationkey = n_nationkey
		group by
			c_custkey,
			c_name,
			c_acctbal,
			c_phone,
			n_name,
			c_address,
			c_comment
		order by
			revenue desc;","{23951.8666666667,23982.1}",2,10
2883,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2884,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2885,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1997-9-21' and l_shipdate > date '1995-6-27' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23946.9,23973.7}",2,3
2886,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1996-3-7' and l_shipdate > date '1995-2-10' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23942.3333333333,23955.2333333333}",2,3
2887,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2888,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1998-6-26' and l_shipdate > date '1996-10-10' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23962.3333333333,23982.8666666667}",2,3
2889,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1994-3-28' and l_shipdate > date '1993-8-2' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23924.0666666667,23931.9333333333}",2,3
2890,"select
			c_custkey,
			c_name,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			c_acctbal,
			n_name,
			c_address,
			c_phone,
			c_comment
		from
			customer,
			orders,
			lineitem,
			nation
		where
			c_custkey = o_custkey
			and l_orderkey = o_orderkey
			and o_orderdate >= date '1993-4-9' and o_orderdate < date '1997-11-10' + interval'3' month and l_returnflag = 'R' and c_nationkey = n_nationkey
		group by
			c_custkey,
			c_name,
			c_acctbal,
			c_phone,
			n_name,
			c_address,
			c_comment
		order by
			revenue desc;","{23920.3,23975.3333333333}",2,10
2891,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2892,"select
			c_custkey,
			c_name,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			c_acctbal,
			n_name,
			c_address,
			c_phone,
			c_comment
		from
			customer,
			orders,
			lineitem,
			nation
		where
			c_custkey = o_custkey
			and l_orderkey = o_orderkey
			and o_orderdate >= date '1997-10-13' and o_orderdate < date '1998-12-6' + interval'3' month and l_returnflag = 'R' and c_nationkey = n_nationkey
		group by
			c_custkey,
			c_name,
			c_acctbal,
			c_phone,
			n_name,
			c_address,
			c_comment
		order by
			revenue desc;","{23974.4333333333,23988.2}",2,10
2893,"select
			c_custkey,
			c_name,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			c_acctbal,
			n_name,
			c_address,
			c_phone,
			c_comment
		from
			customer,
			orders,
			lineitem,
			nation
		where
			c_custkey = o_custkey
			and l_orderkey = o_orderkey
			and o_orderdate >= date '1997-11-18' and o_orderdate < date '1998-10-9' + interval'3' month and l_returnflag = 'R' and c_nationkey = n_nationkey
		group by
			c_custkey,
			c_name,
			c_acctbal,
			c_phone,
			n_name,
			c_address,
			c_comment
		order by
			revenue desc;","{23975.6,23986.3}",2,10
2894,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1998-6-14' and l_shipdate > date '1996-5-1' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23957.0333333333,23982.4666666667}",2,3
2895,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
