id,queries,current_query,num_feature,query_hash
2488,"select
		100.00 * sum(case
			when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount)
				else 0
			end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
		from
			lineitem,
			part
		where
			l_partkey = p_partkey
			and l_shipdate >= date '1992-2-12' and l_shipdate < date '1997-9-14' + interval '1' month;","{23906.4,23973.4666666667}",2,14
2489,"select
			o_orderpriority,
			count(*) as order_count
		from
			orders
		where
			o_orderdate >= date '1994-11-11' and o_orderdate < date '1998-5-24'  + interval '3' month and exists (
				select
					*
				from
					lineitem
				where
					l_orderkey = o_orderkey
					and l_commitdate < l_receiptdate
			)
		group by
			o_orderpriority
		order by
			o_orderpriority;","{23939.3666666667,23981.8}",2,4
2490,"select
			nation,
			o_year,
			sum(amount) as sum_profit
		from
			(
				select
					n_name as nation,
					extract(year from o_orderdate) as o_year,
					l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
				from
					part,
					supplier,
					lineitem,
					partsupp,
					orders,
					nation
				where
					s_suppkey = l_suppkey
					and ps_suppkey = l_suppkey
					and ps_partkey = l_partkey
					and p_partkey = l_partkey
					and o_orderkey = l_orderkey
					and s_nationkey = n_nationkey
					and p_name like '%white%' ) as profit
			group by
				nation,
				o_year
			order by
				nation,
				o_year desc;","{1,1}",1,9
2491,"select
		100.00 * sum(case
			when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount)
				else 0
			end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
		from
			lineitem,
			part
		where
			l_partkey = p_partkey
			and l_shipdate >= date '1994-8-24' and l_shipdate < date '1996-8-28' + interval '1' month;","{23936.8,23960.9333333333}",2,14
2492,"select
			c_name,
			c_custkey,
			o_orderkey,
			o_orderdate,
			o_totalprice,
			sum(l_quantity)
		from
			customer,
			orders,
			lineitem
		where
			o_orderkey in (
				select
					l_orderkey
				from
					lineitem
				group by
					l_orderkey having
						sum(l_quantity) > 315
			)
			and c_custkey = o_custkey
			and o_orderkey = l_orderkey
		group by
			c_name,
			c_custkey,
			o_orderkey,
			o_orderdate,
			o_totalprice
		order by
			o_totalprice desc,
			o_orderdate;","{1,1}",1,17
2493,"select
		100.00 * sum(case
			when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount)
				else 0
			end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
		from
			lineitem,
			part
		where
			l_partkey = p_partkey
			and l_shipdate >= date '1992-6-13' and l_shipdate < date '1997-6-13' + interval '1' month;","{23910.4333333333,23970.4333333333}",2,14
2494,"select
		100.00 * sum(case
			when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount)
				else 0
			end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
		from
			lineitem,
			part
		where
			l_partkey = p_partkey
			and l_shipdate >= date '1997-10-19' and l_shipdate < date '1998-11-26' + interval '1' month;","{23974.6333333333,23987.8666666667}",2,14
2495,"select
			ps_partkey,
			sum(ps_supplycost * ps_availqty) as value
		from
			partsupp,
			supplier,
			nation
		where
			ps_suppkey = s_suppkey
			and s_nationkey = n_nationkey
			and n_name = 'UNITED STATES' group by
		ps_partkey having
			sum(ps_supplycost * ps_availqty) > (
				select
					sum(ps_supplycost * ps_availqty) * 0.0001000000
				from
					partsupp,
					supplier,
					nation
				where
					ps_suppkey = s_suppkey
					and s_nationkey = n_nationkey
					and n_name = 'UNITED STATES' )order by
			value desc;","{1,1}",1,11
2496,"select
		100.00 * sum(case
			when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount)
				else 0
			end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
		from
			lineitem,
			part
		where
			l_partkey = p_partkey
			and l_shipdate >= date '1994-3-16' and l_shipdate < date '1997-8-9' + interval '1' month;","{23931.5333333333,23972.3}",2,14
2497,"select
		l_shipmode,
		sum(case
			when o_orderpriority = '1-URGENT' or o_orderpriority ='2-HIGH' then 1
			else 0
		end) as high_line_count,
		sum(case
			when o_orderpriority <>'1-URGENT' and o_orderpriority <>'2-HIGH' then 1
				else 0
			end) as low_line_count
		from
			orders,
			lineitem
		where
			o_orderkey = l_orderkey
			and l_shipmode in ('AIR','MAIL')and l_commitdate < l_receiptdate
		and l_shipdate < l_commitdate
		and l_receiptdate >= date '1993-6-7' and l_receiptdate < date '1996-4-2' + interval '1' year
		group by
			l_shipmode
		order by
			l_shipmode;","{23922.2333333333,23956.0666666667}",2,12
2498,"select
			ps_partkey,
			sum(ps_supplycost * ps_availqty) as value
		from
			partsupp,
			supplier,
			nation
		where
			ps_suppkey = s_suppkey
			and s_nationkey = n_nationkey
			and n_name = 'UNITED STATES' group by
		ps_partkey having
			sum(ps_supplycost * ps_availqty) > (
				select
					sum(ps_supplycost * ps_availqty) * 0.0001000000
				from
					partsupp,
					supplier,
					nation
				where
					ps_suppkey = s_suppkey
					and s_nationkey = n_nationkey
					and n_name = 'UNITED STATES' )order by
			value desc;","{1,1}",1,11
2499,"select
			p_brand,
			p_type,
			p_size,
			count(distinct ps_suppkey) as supplier_cnt
		from
			partsupp,
			part
		where
			p_partkey = ps_partkey
			and p_brand <> 'Brand#11' and p_type not like 'PROMO ANODIZED%' and p_size in (11, 7, 17, 39, 23, 3, 6, 8)
		and ps_suppkey not in (
			select
				s_suppkey
			from
				supplier
			where
				s_comment like '%Customer%Complaints%')group by
			p_brand,
			p_type,
			p_size
		order by
			supplier_cnt desc,
			p_brand,
			p_type,
			p_size;","{1,1}",1,16
2500,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2501,"select
			s_suppkey,
			s_name,
			s_address,
			s_phone,
			total_revenue
		from
			supplier,
			revenue0
		where
			s_suppkey = supplier_no
			and total_revenue = (
				select
					max(total_revenue)
				from
					revenue0
			)
		order by
			s_suppkey;","{1,1}",1,15
2502,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2503,"select
		l_shipmode,
		sum(case
			when o_orderpriority = '1-URGENT' or o_orderpriority ='2-HIGH' then 1
			else 0
		end) as high_line_count,
		sum(case
			when o_orderpriority <>'1-URGENT' and o_orderpriority <>'2-HIGH' then 1
				else 0
			end) as low_line_count
		from
			orders,
			lineitem
		where
			o_orderkey = l_orderkey
			and l_shipmode in ('AIR','MAIL')and l_commitdate < l_receiptdate
		and l_shipdate < l_commitdate
		and l_receiptdate >= date '1993-5-20' and l_receiptdate < date '1997-9-17' + interval '1' year
		group by
			l_shipmode
		order by
			l_shipmode;","{23921.6666666667,23973.5666666667}",2,12
2504,"select
			o_year,
			sum(case
				when nation = 'UNITED STATES' then volume
					else 0
				end) / sum(volume) as mkt_share
			from
				(
					select
						extract(year from o_orderdate) as o_year,
						l_extendedprice * (1 - l_discount) as volume,
						n2.n_name as nation
					from
						part,
						supplier,
						lineitem,
						orders,
						customer,
						nation n1,
						nation n2,
						region
					where
						p_partkey = l_partkey
						and s_suppkey = l_suppkey
						and l_orderkey = o_orderkey
						and o_custkey = c_custkey
						and c_nationkey = n1.n_nationkey
						and n1.n_regionkey = r_regionkey
						and r_name = 'AMERICA' and s_nationkey = n2.n_nationkey
			and o_orderdate between date '1992-4-22'  and date '1997-12-18' and p_type = 'PROMO BRUSHED BRASS' ) as all_nations
			group by
				o_year
			order by
				o_year;","{23908.7333333333,23976.6}",2,8
2505,"select
			o_year,
			sum(case
				when nation = 'UNITED STATES' then volume
					else 0
				end) / sum(volume) as mkt_share
			from
				(
					select
						extract(year from o_orderdate) as o_year,
						l_extendedprice * (1 - l_discount) as volume,
						n2.n_name as nation
					from
						part,
						supplier,
						lineitem,
						orders,
						customer,
						nation n1,
						nation n2,
						region
					where
						p_partkey = l_partkey
						and s_suppkey = l_suppkey
						and l_orderkey = o_orderkey
						and o_custkey = c_custkey
						and c_nationkey = n1.n_nationkey
						and n1.n_regionkey = r_regionkey
						and r_name = 'AMERICA' and s_nationkey = n2.n_nationkey
			and o_orderdate between date '1995-4-24'  and date '1996-11-27' and p_type = 'PROMO BRUSHED BRASS' ) as all_nations
			group by
				o_year
			order by
				o_year;","{23944.8,23963.9}",2,8
2506,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1994-10-12' and l_shipdate > date '1993-2-6' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23918.2,23938.4}",2,3
2507,"select
			p_brand,
			p_type,
			p_size,
			count(distinct ps_suppkey) as supplier_cnt
		from
			partsupp,
			part
		where
			p_partkey = ps_partkey
			and p_brand <> 'Brand#11' and p_type not like 'PROMO ANODIZED%' and p_size in (11, 7, 17, 39, 23, 3, 6, 8)
		and ps_suppkey not in (
			select
				s_suppkey
			from
				supplier
			where
				s_comment like '%Customer%Complaints%')group by
			p_brand,
			p_type,
			p_size
		order by
			supplier_cnt desc,
			p_brand,
			p_type,
			p_size;","{1,1}",1,16
2508,"select
			o_year,
			sum(case
				when nation = 'UNITED STATES' then volume
					else 0
				end) / sum(volume) as mkt_share
			from
				(
					select
						extract(year from o_orderdate) as o_year,
						l_extendedprice * (1 - l_discount) as volume,
						n2.n_name as nation
					from
						part,
						supplier,
						lineitem,
						orders,
						customer,
						nation n1,
						nation n2,
						region
					where
						p_partkey = l_partkey
						and s_suppkey = l_suppkey
						and l_orderkey = o_orderkey
						and o_custkey = c_custkey
						and c_nationkey = n1.n_nationkey
						and n1.n_regionkey = r_regionkey
						and r_name = 'AMERICA' and s_nationkey = n2.n_nationkey
			and o_orderdate between date '1994-4-24'  and date '1995-6-19' and p_type = 'PROMO BRUSHED BRASS' ) as all_nations
			group by
				o_year
			order by
				o_year;","{23932.8,23946.6333333333}",2,8
2509,"select
			l_orderkey,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			o_orderdate,
			o_shippriority
		from
			customer,
			orders,
			lineitem
		where
			c_mktsegment ='FURNITURE' and c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate < date '1997-4-4' and l_shipdate > date '1996-9-10' group by
			l_orderkey,
			o_orderdate,
			o_shippriority
		order by
			revenue desc,
			o_orderdate;","{23961.3333333333,23968.1333333333}",2,3
2510,"select
			sum(l_extendedprice * l_discount) as revenue
		from
			lineitem
		where
			l_shipdate >= date '1993-6-2' and l_shipdate < date '1994-7-18' + interval '1' year and l_discount between 0.03 - 0.01 and 0.03 + 0.01
			and l_quantity < 25;","{23922.0666666667,23935.6}",2,6
2511,"select
			s_acctbal,
			s_name,
			n_name,
			p_partkey,
			p_mfgr,
			s_address,
			s_phone,
			s_comment
		from
			part,
			supplier,
			partsupp,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and p_size = 49
			and p_type like '%COPPER' and s_nationkey = n_nationkey
		and n_regionkey = r_regionkey
		and r_name = 'MIDDLE EAST' and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'MIDDLE EAST' )
		order by
			s_acctbal desc,
			n_name,
			s_name,
			p_partkey;","{1,1}",1,2
2512,"select
			supp_nation,
			cust_nation,
			l_year,
			sum(volume) as revenue
		from
			(
				select
					n1.n_name as supp_nation,
					n2.n_name as cust_nation,
					extract(year from l_shipdate) as l_year,
					l_extendedprice * (1 - l_discount) as volume
				from
					supplier,
					lineitem,
					orders,
					customer,
					nation n1,
					nation n2
				where
					s_suppkey = l_suppkey
					and o_orderkey = l_orderkey
					and c_custkey = o_custkey
					and s_nationkey = n1.n_nationkey
					and c_nationkey = n2.n_nationkey
					and (
						(n1.n_name = 'EGYPT' and n2.n_name = 'UNITED STATES' )or (n1.n_name = 'UNITED STATES' and n2.n_name = 'EGYPT' ))and l_shipdate between date '1995-10-26' and date'1998-12-7' ) as shipping
		group by
			supp_nation,
			cust_nation,
			l_year
		order by
			supp_nation,
			cust_nation,
			l_year;","{23950.8666666667,23988.2333333333}",2,7
2513,"select
			p_brand,
			p_type,
			p_size,
			count(distinct ps_suppkey) as supplier_cnt
		from
			partsupp,
			part
		where
			p_partkey = ps_partkey
			and p_brand <> 'Brand#11' and p_type not like 'PROMO ANODIZED%' and p_size in (11, 7, 17, 39, 23, 3, 6, 8)
		and ps_suppkey not in (
			select
				s_suppkey
			from
				supplier
			where
				s_comment like '%Customer%Complaints%')group by
			p_brand,
			p_type,
			p_size
		order by
			supplier_cnt desc,
			p_brand,
			p_type,
			p_size;","{1,1}",1,16
2514,"select
			o_orderpriority,
			count(*) as order_count
		from
			orders
		where
			o_orderdate >= date '1994-10-17' and o_orderdate < date '1997-9-12'  + interval '3' month and exists (
				select
					*
				from
					lineitem
				where
					l_orderkey = o_orderkey
					and l_commitdate < l_receiptdate
			)
		group by
			o_orderpriority
		order by
			o_orderpriority;","{23938.5666666667,23973.4}",2,4
2515," select
			cntrycode,
			count(*) as numcust,
			sum(c_acctbal) as totacctbal
		from
			(
				select
					substring(c_phone from 1 for 2) as cntrycode,
					c_acctbal
				from
					customer
				where
					substring(c_phone from 1 for 2) in('28','20','17','18','14','25','21' )and c_acctbal > (
			select
				avg(c_acctbal)
			from
				customer
			where
				c_acctbal > 0.00
				and substring(c_phone from 1 for 2) in( '28','20','17','18','14','25','21' )) and not exists (
							select
								*
							from
								orders
							where
								o_custkey = c_custkey
						)
				) as custsale
			group by
				cntrycode
			order by
				cntrycode;","{1,1}",1,20
2516,"select
			ps_partkey,
			sum(ps_supplycost * ps_availqty) as value
		from
			partsupp,
			supplier,
			nation
		where
			ps_suppkey = s_suppkey
			and s_nationkey = n_nationkey
			and n_name = 'UNITED STATES' group by
		ps_partkey having
			sum(ps_supplycost * ps_availqty) > (
				select
					sum(ps_supplycost * ps_availqty) * 0.0001000000
				from
					partsupp,
					supplier,
					nation
				where
					ps_suppkey = s_suppkey
					and s_nationkey = n_nationkey
					and n_name = 'UNITED STATES' )order by
			value desc;","{1,1}",1,11
2517,"select
			nation,
			o_year,
			sum(amount) as sum_profit
		from
			(
				select
					n_name as nation,
					extract(year from o_orderdate) as o_year,
					l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
				from
					part,
					supplier,
					lineitem,
					partsupp,
					orders,
					nation
				where
					s_suppkey = l_suppkey
					and ps_suppkey = l_suppkey
					and ps_partkey = l_partkey
					and p_partkey = l_partkey
					and o_orderkey = l_orderkey
					and s_nationkey = n_nationkey
					and p_name like '%white%' ) as profit
			group by
				nation,
				o_year
			order by
				nation,
				o_year desc;","{1,1}",1,9
2518,"select
			supp_nation,
			cust_nation,
			l_year,
			sum(volume) as revenue
		from
			(
				select
					n1.n_name as supp_nation,
					n2.n_name as cust_nation,
					extract(year from l_shipdate) as l_year,
					l_extendedprice * (1 - l_discount) as volume
				from
					supplier,
					lineitem,
					orders,
					customer,
					nation n1,
					nation n2
				where
					s_suppkey = l_suppkey
					and o_orderkey = l_orderkey
					and c_custkey = o_custkey
					and s_nationkey = n1.n_nationkey
					and c_nationkey = n2.n_nationkey
					and (
						(n1.n_name = 'EGYPT' and n2.n_name = 'UNITED STATES' )or (n1.n_name = 'UNITED STATES' and n2.n_name = 'EGYPT' ))and l_shipdate between date '1992-2-20' and date'1993-8-3' ) as shipping
		group by
			supp_nation,
			cust_nation,
			l_year
		order by
			supp_nation,
			cust_nation,
			l_year;","{23906.6666666667,23924.1}",2,7
2519,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2520,"select
			s_name,
			count(*) as numwait
		from
			supplier,
			lineitem l1,
			orders,
			nation
		where
			s_suppkey = l1.l_suppkey
			and o_orderkey = l1.l_orderkey
			and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'GERMANY' group by
			s_name
		order by
			numwait desc,
			s_name;","{1,1}",1,19
2521,"select
			l_returnflag,
			l_linestatus,
			sum(l_quantity) as sum_qty,
			sum(l_extendedprice) as sum_base_price,
			sum(l_extendedprice * (1 - l_discount)) as sum_disc_price,
			sum(l_extendedprice * (1 - l_discount) * (1 + l_tax)) as sum_charge,
			avg(l_quantity) as avg_qty,
			avg(l_extendedprice) as avg_price,
			avg(l_discount) as avg_disc,
			count(*) as count_order
		from
			lineitem
		where
			l_shipdate <= date '1992-6-27' - interval '63' day group by
			l_returnflag,
			l_linestatus
		order by
			l_returnflag,
			l_linestatus;","{23910.9,23979.3333333333}",1,1
2522,"select
		100.00 * sum(case
			when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount)
				else 0
			end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
		from
			lineitem,
			part
		where
			l_partkey = p_partkey
			and l_shipdate >= date '1997-5-1' and l_shipdate < date '1998-2-18' + interval '1' month;","{23969.0333333333,23978.6}",2,14
2523,"select
			l_returnflag,
			l_linestatus,
			sum(l_quantity) as sum_qty,
			sum(l_extendedprice) as sum_base_price,
			sum(l_extendedprice * (1 - l_discount)) as sum_disc_price,
			sum(l_extendedprice * (1 - l_discount) * (1 + l_tax)) as sum_charge,
			avg(l_quantity) as avg_qty,
			avg(l_extendedprice) as avg_price,
			avg(l_discount) as avg_disc,
			count(*) as count_order
		from
			lineitem
		where
			l_shipdate <= date '1996-11-3' - interval '63' day group by
			l_returnflag,
			l_linestatus
		order by
			l_returnflag,
			l_linestatus;","{23963.1,23978.4666666667}",1,1
2524,"select
			supp_nation,
			cust_nation,
			l_year,
			sum(volume) as revenue
		from
			(
				select
					n1.n_name as supp_nation,
					n2.n_name as cust_nation,
					extract(year from l_shipdate) as l_year,
					l_extendedprice * (1 - l_discount) as volume
				from
					supplier,
					lineitem,
					orders,
					customer,
					nation n1,
					nation n2
				where
					s_suppkey = l_suppkey
					and o_orderkey = l_orderkey
					and c_custkey = o_custkey
					and s_nationkey = n1.n_nationkey
					and c_nationkey = n2.n_nationkey
					and (
						(n1.n_name = 'EGYPT' and n2.n_name = 'UNITED STATES' )or (n1.n_name = 'UNITED STATES' and n2.n_name = 'EGYPT' ))and l_shipdate between date '1995-11-4' and date'1997-12-24' ) as shipping
		group by
			supp_nation,
			cust_nation,
			l_year
		order by
			supp_nation,
			cust_nation,
			l_year;","{23951.1333333333,23976.8}",2,7
2525,"select
			o_year,
			sum(case
				when nation = 'UNITED STATES' then volume
					else 0
				end) / sum(volume) as mkt_share
			from
				(
					select
						extract(year from o_orderdate) as o_year,
						l_extendedprice * (1 - l_discount) as volume,
						n2.n_name as nation
					from
						part,
						supplier,
						lineitem,
						orders,
						customer,
						nation n1,
						nation n2,
						region
					where
						p_partkey = l_partkey
						and s_suppkey = l_suppkey
						and l_orderkey = o_orderkey
						and o_custkey = c_custkey
						and c_nationkey = n1.n_nationkey
						and n1.n_regionkey = r_regionkey
						and r_name = 'AMERICA' and s_nationkey = n2.n_nationkey
			and o_orderdate between date '1992-3-17'  and date '1997-4-21' and p_type = 'PROMO BRUSHED BRASS' ) as all_nations
			group by
				o_year
			order by
				o_year;","{23907.5666666667,23968.7}",2,8
2526,"select
		l_shipmode,
		sum(case
			when o_orderpriority = '1-URGENT' or o_orderpriority ='2-HIGH' then 1
			else 0
		end) as high_line_count,
		sum(case
			when o_orderpriority <>'1-URGENT' and o_orderpriority <>'2-HIGH' then 1
				else 0
			end) as low_line_count
		from
			orders,
			lineitem
		where
			o_orderkey = l_orderkey
			and l_shipmode in ('AIR','MAIL')and l_commitdate < l_receiptdate
		and l_shipdate < l_commitdate
		and l_receiptdate >= date '1995-5-26' and l_receiptdate < date '1996-7-25' + interval '1' year
		group by
			l_shipmode
		order by
			l_shipmode;","{23945.8666666667,23959.8333333333}",2,12
2527,"select
			p_brand,
			p_type,
			p_size,
			count(distinct ps_suppkey) as supplier_cnt
		from
			partsupp,
			part
		where
			p_partkey = ps_partkey
			and p_brand <> 'Brand#11' and p_type not like 'PROMO ANODIZED%' and p_size in (11, 7, 17, 39, 23, 3, 6, 8)
		and ps_suppkey not in (
			select
				s_suppkey
			from
				supplier
			where
				s_comment like '%Customer%Complaints%')group by
			p_brand,
			p_type,
			p_size
		order by
			supplier_cnt desc,
			p_brand,
			p_type,
			p_size;","{1,1}",1,16
2528,"select
			c_count,
			count(*) as custdist
		from
			(
				select
					c_custkey,
					count(o_orderkey)
				from
					customer left outer join orders on
						c_custkey = o_custkey
						and o_comment not like '%unusual%packages%' group by
					c_custkey
			) as c_orders (c_custkey, c_count)
		group by
			c_count
		order by
			custdist desc,
			c_count desc;","{1,1}",1,13
2529,"select
			ps_partkey,
			sum(ps_supplycost * ps_availqty) as value
		from
			partsupp,
			supplier,
			nation
		where
			ps_suppkey = s_suppkey
			and s_nationkey = n_nationkey
			and n_name = 'UNITED STATES' group by
		ps_partkey having
			sum(ps_supplycost * ps_availqty) > (
				select
					sum(ps_supplycost * ps_availqty) * 0.0001000000
				from
					partsupp,
					supplier,
					nation
				where
					ps_suppkey = s_suppkey
					and s_nationkey = n_nationkey
					and n_name = 'UNITED STATES' )order by
			value desc;","{1,1}",1,11
2530,"select
			l_returnflag,
			l_linestatus,
			sum(l_quantity) as sum_qty,
			sum(l_extendedprice) as sum_base_price,
			sum(l_extendedprice * (1 - l_discount)) as sum_disc_price,
			sum(l_extendedprice * (1 - l_discount) * (1 + l_tax)) as sum_charge,
			avg(l_quantity) as avg_qty,
			avg(l_extendedprice) as avg_price,
			avg(l_discount) as avg_disc,
			count(*) as count_order
		from
			lineitem
		where
			l_shipdate <= date '1997-10-27' - interval '63' day group by
			l_returnflag,
			l_linestatus
		order by
			l_returnflag,
			l_linestatus;","{23974.9,23983.3}",1,1
2531,"select
			c_count,
			count(*) as custdist
		from
			(
				select
					c_custkey,
					count(o_orderkey)
				from
					customer left outer join orders on
						c_custkey = o_custkey
						and o_comment not like '%unusual%packages%' group by
					c_custkey
			) as c_orders (c_custkey, c_count)
		group by
			c_count
		order by
			custdist desc,
			c_count desc;","{1,1}",1,13
2532,"select
			c_count,
			count(*) as custdist
		from
			(
				select
					c_custkey,
					count(o_orderkey)
				from
					customer left outer join orders on
						c_custkey = o_custkey
						and o_comment not like '%unusual%packages%' group by
					c_custkey
			) as c_orders (c_custkey, c_count)
		group by
			c_count
		order by
			custdist desc,
			c_count desc;","{1,1}",1,13
2533,"select
			supp_nation,
			cust_nation,
			l_year,
			sum(volume) as revenue
		from
			(
				select
					n1.n_name as supp_nation,
					n2.n_name as cust_nation,
					extract(year from l_shipdate) as l_year,
					l_extendedprice * (1 - l_discount) as volume
				from
					supplier,
					lineitem,
					orders,
					customer,
					nation n1,
					nation n2
				where
					s_suppkey = l_suppkey
					and o_orderkey = l_orderkey
					and c_custkey = o_custkey
					and s_nationkey = n1.n_nationkey
					and c_nationkey = n2.n_nationkey
					and (
						(n1.n_name = 'EGYPT' and n2.n_name = 'UNITED STATES' )or (n1.n_name = 'UNITED STATES' and n2.n_name = 'EGYPT' ))and l_shipdate between date '1996-3-15' and date'1998-2-7' ) as shipping
		group by
			supp_nation,
			cust_nation,
			l_year
		order by
			supp_nation,
			cust_nation,
			l_year;","{23955.5,23978.2333333333}",2,7
2534,"select
			sum(l_extendedprice * l_discount) as revenue
		from
			lineitem
		where
			l_shipdate >= date '1997-10-10' and l_shipdate < date '1998-10-20' + interval '1' year and l_discount between 0.03 - 0.01 and 0.03 + 0.01
			and l_quantity < 25;","{23974.3333333333,23986.6666666667}",2,6
2535,"select
			o_orderpriority,
			count(*) as order_count
		from
			orders
		where
			o_orderdate >= date '1993-4-3' and o_orderdate < date '1998-4-26'  + interval '3' month and exists (
				select
					*
				from
					lineitem
				where
					l_orderkey = o_orderkey
					and l_commitdate < l_receiptdate
			)
		group by
			o_orderpriority
		order by
			o_orderpriority;","{23920.1,23980.8666666667}",2,4
2536,"select
			supp_nation,
			cust_nation,
			l_year,
			sum(volume) as revenue
		from
			(
				select
					n1.n_name as supp_nation,
					n2.n_name as cust_nation,
					extract(year from l_shipdate) as l_year,
					l_extendedprice * (1 - l_discount) as volume
				from
					supplier,
					lineitem,
					orders,
					customer,
					nation n1,
					nation n2
				where
					s_suppkey = l_suppkey
					and o_orderkey = l_orderkey
					and c_custkey = o_custkey
					and s_nationkey = n1.n_nationkey
					and c_nationkey = n2.n_nationkey
					and (
						(n1.n_name = 'EGYPT' and n2.n_name = 'UNITED STATES' )or (n1.n_name = 'UNITED STATES' and n2.n_name = 'EGYPT' ))and l_shipdate between date '1996-9-24' and date'1998-6-8' ) as shipping
		group by
			supp_nation,
			cust_nation,
			l_year
		order by
			supp_nation,
			cust_nation,
			l_year;","{23961.8,23982.2666666667}",2,7
2537,"select
			c_custkey,
			c_name,
			sum(l_extendedprice * (1 - l_discount)) as revenue,
			c_acctbal,
			n_name,
			c_address,
			c_phone,
			c_comment
		from
			customer,
			orders,
			lineitem,
			nation
		where
			c_custkey = o_custkey
			and l_orderkey = o_orderkey
			and o_orderdate >= date '1995-11-12' and o_orderdate < date '1997-7-8' + interval'3' month and l_returnflag = 'R' and c_nationkey = n_nationkey
		group by
			c_custkey,
			c_name,
			c_acctbal,
			c_phone,
			n_name,
			c_address,
			c_comment
		order by
			revenue desc;","{23951.4,23971.2666666667}",2,10
